	Full_Pathway	Sample_ID	Abundance	Pathway_ID	Pathway_Name	TaxID
118	PWY-1042: glycolysis IV|g__unclassified.s__unclassified__72037	ERR3980584	0.0	PWY-1042	glycolysis IV	g__unclassified.s__unclassified__72037
119	PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	ERR3980584	0.0	PWY-3481	superpathway of L-phenylalanine and L-tyrosine biosynthesis	g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532
120	PWY-4984: urea cycle|g__Odontella.s__Odontella_aurita__265563	ERR3980584	0.0	PWY-4984	urea cycle	g__Odontella.s__Odontella_aurita__265563
121	PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|g__Alexandrium.s__Alexandrium_andersonii__327968	ERR3980584	0.0	PWY-5136	fatty acid &beta;-oxidation II (plant peroxisome)	g__Alexandrium.s__Alexandrium_andersonii__327968
122	PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|g__Detonula.s__Detonula_confervacea__83371	ERR3980584	0.0	PWY-5136	fatty acid &beta;-oxidation II (plant peroxisome)	g__Detonula.s__Detonula_confervacea__83371
123	PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|g__Eucampia.s__Eucampia_antarctica__49252	ERR3980584	0.0	PWY-5136	fatty acid &beta;-oxidation II (plant peroxisome)	g__Eucampia.s__Eucampia_antarctica__49252
124	PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|g__Scrippsiella.s__Scrippsiella_trochoidea__71861	ERR3980584	0.0	PWY-5136	fatty acid &beta;-oxidation II (plant peroxisome)	g__Scrippsiella.s__Scrippsiella_trochoidea__71861
125	PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|g__Thalassiosira.s__Thalassiosira_punctigera__265564	ERR3980584	0.0	PWY-5136	fatty acid &beta;-oxidation II (plant peroxisome)	g__Thalassiosira.s__Thalassiosira_punctigera__265564
126	PWY-5484: glycolysis II (from fructose 6-phosphate)|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	ERR3980584	0.0	PWY-5484	glycolysis II (from fructose 6-phosphate)	g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532
127	PWY-5659: GDP-mannose biosynthesis|g__Aulacoseira.s__Aulacoseira_subarctica__202472	ERR3980584	0.0	PWY-5659	GDP-mannose biosynthesis	g__Aulacoseira.s__Aulacoseira_subarctica__202472
128	PWY-5659: GDP-mannose biosynthesis|g__Coscinodiscus.s__Coscinodiscus_wailesii__671091	ERR3980584	0.0	PWY-5659	GDP-mannose biosynthesis	g__Coscinodiscus.s__Coscinodiscus_wailesii__671091
129	PWY-5659: GDP-mannose biosynthesis|g__Extubocellulus.s__Extubocellulus_spinifer__265572	ERR3980584	0.0	PWY-5659	GDP-mannose biosynthesis	g__Extubocellulus.s__Extubocellulus_spinifer__265572
130	PWY-5659: GDP-mannose biosynthesis|g__Gonyaulax.s__Gonyaulax_spinifera__66791	ERR3980584	0.0	PWY-5659	GDP-mannose biosynthesis	g__Gonyaulax.s__Gonyaulax_spinifera__66791
131	PWY-5659: GDP-mannose biosynthesis|g__Helicotheca.s__Helicotheca_tamesis__374047	ERR3980584	0.0	PWY-5659	GDP-mannose biosynthesis	g__Helicotheca.s__Helicotheca_tamesis__374047
132	PWY-5659: GDP-mannose biosynthesis|g__Heterocapsa.s__Heterocapsa_rotundata__89963	ERR3980584	0.0	PWY-5659	GDP-mannose biosynthesis	g__Heterocapsa.s__Heterocapsa_rotundata__89963
133	PWY-5659: GDP-mannose biosynthesis|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	ERR3980584	0.0	PWY-5659	GDP-mannose biosynthesis	g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619
134	PWY-5659: GDP-mannose biosynthesis|g__Minutocellus.s__Minutocellus_polymorphus__265543	ERR3980584	0.0	PWY-5659	GDP-mannose biosynthesis	g__Minutocellus.s__Minutocellus_polymorphus__265543
135	PWY-5659: GDP-mannose biosynthesis|g__Pseudictyota.s__Pseudictyota_dubia__2749911	ERR3980584	0.0	PWY-5659	GDP-mannose biosynthesis	g__Pseudictyota.s__Pseudictyota_dubia__2749911
136	PWY-5659: GDP-mannose biosynthesis|g__Pseudo-nitzschia.s__Pseudo-nitzschia_pungens__37318	ERR3980584	0.0	PWY-5659	GDP-mannose biosynthesis	g__Pseudo-nitzschia.s__Pseudo-nitzschia_pungens__37318
137	PWY-5659: GDP-mannose biosynthesis|g__Skeletonema.s__Skeletonema_menzelii__216823	ERR3980584	0.0	PWY-5659	GDP-mannose biosynthesis	g__Skeletonema.s__Skeletonema_menzelii__216823
138	PWY-5659: GDP-mannose biosynthesis|g__Stephanopyxis.s__Stephanopyxis_turris__515487	ERR3980584	0.0	PWY-5659	GDP-mannose biosynthesis	g__Stephanopyxis.s__Stephanopyxis_turris__515487
139	PWY-5659: GDP-mannose biosynthesis|g__Thalassiosira.s__Thalassiosira_punctigera__265564	ERR3980584	0.0	PWY-5659	GDP-mannose biosynthesis	g__Thalassiosira.s__Thalassiosira_punctigera__265564
140	PWY-5659: GDP-mannose biosynthesis|g__Trieres.s__Trieres_chinensis__1514140	ERR3980584	0.0	PWY-5659	GDP-mannose biosynthesis	g__Trieres.s__Trieres_chinensis__1514140
141	PWY-5659: GDP-mannose biosynthesis|g__unclassified.s__unclassified__33852	ERR3980584	0.0	PWY-5659	GDP-mannose biosynthesis	g__unclassified.s__unclassified__33852
142	PWY-5675: nitrate reduction V (assimilatory)|g__Thalassiosira.s__Thalassiosira_sp.__1891026	ERR3980584	0.0	PWY-5675	nitrate reduction V (assimilatory)	g__Thalassiosira.s__Thalassiosira_sp.__1891026
143	PWY-5695: inosine 5'-phosphate degradation|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	ERR3980584	2.96012	PWY-5695	inosine 5'-phosphate degradation	g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532
144	PWY-5695: inosine 5'-phosphate degradation|g__Chaetoceros.s__Chaetoceros_debilis__122233	ERR3980584	0.0	PWY-5695	inosine 5'-phosphate degradation	g__Chaetoceros.s__Chaetoceros_debilis__122233
145	PWY-5695: inosine 5'-phosphate degradation|g__Trieres.s__Trieres_chinensis__1514140	ERR3980584	0.0482962	PWY-5695	inosine 5'-phosphate degradation	g__Trieres.s__Trieres_chinensis__1514140
146	PWY-5723: Rubisco shunt|g__Licmophora.s__Licmophora_paradoxa__515479	ERR3980584	0.0	PWY-5723	Rubisco shunt	g__Licmophora.s__Licmophora_paradoxa__515479
147	PWY-5723: Rubisco shunt|g__Odontella.s__Odontella_aurita__265563	ERR3980584	0.0	PWY-5723	Rubisco shunt	g__Odontella.s__Odontella_aurita__265563
148	PWY-5873: ubiquinol-7 biosynthesis (late decarboxylation)|g__Daphnia.s__Daphnia_pulex__6669	ERR3980584	0.0	PWY-5873	ubiquinol-7 biosynthesis (late decarboxylation)	g__Daphnia.s__Daphnia_pulex__6669
149	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Asterionella.s__Asterionella_formosa__210441	ERR3980584	0.0	PWY-6126	superpathway of adenosine nucleotides de novo biosynthesis II	g__Asterionella.s__Asterionella_formosa__210441
150	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Coscinodiscus.s__Coscinodiscus_wailesii__671091	ERR3980584	0.0	PWY-6126	superpathway of adenosine nucleotides de novo biosynthesis II	g__Coscinodiscus.s__Coscinodiscus_wailesii__671091
151	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Durinskia.s__Durinskia_baltica__400756	ERR3980584	2.3433	PWY-6126	superpathway of adenosine nucleotides de novo biosynthesis II	g__Durinskia.s__Durinskia_baltica__400756
152	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	ERR3980584	0.8125560000000001	PWY-6126	superpathway of adenosine nucleotides de novo biosynthesis II	g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619
153	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Thalassionema.s__Thalassionema_frauenfeldii__186022	ERR3980584	0.0	PWY-6126	superpathway of adenosine nucleotides de novo biosynthesis II	g__Thalassionema.s__Thalassionema_frauenfeldii__186022
154	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Ammonia.s__Ammonia_sp.__43993	ERR3980584	6.9108600000000004	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Ammonia.s__Ammonia_sp.__43993
155	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Astrosyne.s__Astrosyne_radiata__1158023	ERR3980584	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Astrosyne.s__Astrosyne_radiata__1158023
156	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Chattonella.s__Chattonella_subsalsa__44440	ERR3980584	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Chattonella.s__Chattonella_subsalsa__44440
157	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Daphnia.s__Daphnia_pulex__6669	ERR3980584	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Daphnia.s__Daphnia_pulex__6669
158	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Eurytemora.s__Eurytemora_affinis__88015	ERR3980584	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Eurytemora.s__Eurytemora_affinis__88015
159	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Hydrurus.s__Hydrurus_foetidus__2996	ERR3980584	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Hydrurus.s__Hydrurus_foetidus__2996
160	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	ERR3980584	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619
161	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Madagascaria.s__Madagascaria_erythrocladioides__753684	ERR3980584	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Madagascaria.s__Madagascaria_erythrocladioides__753684
162	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Microchloropsis.s__Microchloropsis_salina__1027361	ERR3980584	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Microchloropsis.s__Microchloropsis_salina__1027361
163	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Paramoeba.s__Paramoeba_aestuarina__180227	ERR3980584	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Paramoeba.s__Paramoeba_aestuarina__180227
164	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Partenskyella.s__Partenskyella_glossopodia__552666	ERR3980584	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Partenskyella.s__Partenskyella_glossopodia__552666
165	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Pseudictyota.s__Pseudictyota_dubia__2749911	ERR3980584	1.31884	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Pseudictyota.s__Pseudictyota_dubia__2749911
166	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Schmidingerella.s__Schmidingerella_taraikaensis__626734	ERR3980584	17.9793	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Schmidingerella.s__Schmidingerella_taraikaensis__626734
167	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Stephanopyxis.s__Stephanopyxis_turris__515487	ERR3980584	0.908062	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Stephanopyxis.s__Stephanopyxis_turris__515487
168	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Strombidium.s__Strombidium_inclinatum__197538	ERR3980584	1.1245	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Strombidium.s__Strombidium_inclinatum__197538
169	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Strombidium.s__Strombidium_rassoulzadegani__1082188	ERR3980584	1.66293	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Strombidium.s__Strombidium_rassoulzadegani__1082188
170	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Stylophora.s__Stylophora_pistillata__50429	ERR3980584	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Stylophora.s__Stylophora_pistillata__50429
171	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Vaucheria.s__Vaucheria_litorea__109269	ERR3980584	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Vaucheria.s__Vaucheria_litorea__109269
172	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__unclassified.s__unclassified__72037	ERR3980584	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__unclassified.s__unclassified__72037
173	PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	ERR3980584	0.0	PWY-6435	4-hydroxybenzoate biosynthesis III (plants)	g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532
174	PWY-6609: adenine and adenosine salvage III|g__unclassified.s__unclassified__72037	ERR3980584	0.0	PWY-6609	adenine and adenosine salvage III	g__unclassified.s__unclassified__72037
175	PWY-6803: phosphatidylcholine acyl editing|g__Chaetoceros.s__Chaetoceros_dichaeta__420782	ERR3980584	0.0	PWY-6803	phosphatidylcholine acyl editing	g__Chaetoceros.s__Chaetoceros_dichaeta__420782
176	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	ERR3980584	0.7881279999999999	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532
177	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Chaetoceros.s__Chaetoceros_debilis__122233	ERR3980584	3.3576099999999998	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Chaetoceros.s__Chaetoceros_debilis__122233
178	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Chaetoceros.s__Chaetoceros_dichaeta__420782	ERR3980584	0.24428699999999998	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Chaetoceros.s__Chaetoceros_dichaeta__420782
179	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495	ERR3980584	0.9286200000000001	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495
180	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Detonula.s__Detonula_confervacea__83371	ERR3980584	0.0	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Detonula.s__Detonula_confervacea__83371
181	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Durinskia.s__Durinskia_baltica__400756	ERR3980584	0.619764	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Durinskia.s__Durinskia_baltica__400756
182	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Eucampia.s__Eucampia_antarctica__49252	ERR3980584	0.0	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Eucampia.s__Eucampia_antarctica__49252
183	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	ERR3980584	1.50547	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619
184	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Minutocellus.s__Minutocellus_polymorphus__265543	ERR3980584	0.0	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Minutocellus.s__Minutocellus_polymorphus__265543
185	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Thalassiosira.s__Thalassiosira_antarctica__160265	ERR3980584	0.0	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Thalassiosira.s__Thalassiosira_antarctica__160265
186	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Thalassiosira.s__Thalassiosira_punctigera__265564	ERR3980584	0.0	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Thalassiosira.s__Thalassiosira_punctigera__265564
187	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Thalassiosira.s__Thalassiosira_sp.__1891026	ERR3980584	0.0	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Thalassiosira.s__Thalassiosira_sp.__1891026
188	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Ammonia.s__Ammonia_sp.__43993	ERR3980584	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Ammonia.s__Ammonia_sp.__43993
189	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Amphiprora.s__Amphiprora_paludosa__265537	ERR3980584	0.15850799999999998	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Amphiprora.s__Amphiprora_paludosa__265537
190	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Amphiprora.s__Amphiprora_sp.__2608610	ERR3980584	0.043369599999999994	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Amphiprora.s__Amphiprora_sp.__2608610
191	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Aplanochytrium.s__Aplanochytrium_sp.__2100755	ERR3980584	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Aplanochytrium.s__Aplanochytrium_sp.__2100755
192	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Asterionella.s__Asterionella_formosa__210441	ERR3980584	0.265025	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Asterionella.s__Asterionella_formosa__210441
193	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Asterionellopsis.s__Asterionellopsis_glacialis__33640	ERR3980584	0.17536	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Asterionellopsis.s__Asterionellopsis_glacialis__33640
194	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Attheya.s__Attheya_septentrionalis__420275	ERR3980584	0.105064	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Attheya.s__Attheya_septentrionalis__420275
195	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Aulacoseira.s__Aulacoseira_subarctica__202472	ERR3980584	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Aulacoseira.s__Aulacoseira_subarctica__202472
196	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532	ERR3980584	0.8471219999999999	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Chaetoceros.s__Chaetoceros_cf._neogracilis__1048532
197	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Chaetoceros.s__Chaetoceros_debilis__122233	ERR3980584	4.9958800000000005	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Chaetoceros.s__Chaetoceros_debilis__122233
198	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Chaetoceros.s__Chaetoceros_dichaeta__420782	ERR3980584	0.25459899999999996	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Chaetoceros.s__Chaetoceros_dichaeta__420782
199	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Corethron.s__Corethron_hystrix__216773	ERR3980584	1.06731	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Corethron.s__Corethron_hystrix__216773
200	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Coscinodiscus.s__Coscinodiscus_wailesii__671091	ERR3980584	0.799636	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Coscinodiscus.s__Coscinodiscus_wailesii__671091
201	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Craspedostauros.s__Craspedostauros_australis__1486917	ERR3980584	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Craspedostauros.s__Craspedostauros_australis__1486917
202	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Cylindrotheca.s__Cylindrotheca_closterium__2856	ERR3980584	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Cylindrotheca.s__Cylindrotheca_closterium__2856
203	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495	ERR3980584	3.5611300000000004	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Dactyliosolen.s__Dactyliosolen_fragilissimus__1118495
204	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Detonula.s__Detonula_confervacea__83371	ERR3980584	0.359266	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Detonula.s__Detonula_confervacea__83371
205	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Durinskia.s__Durinskia_baltica__400756	ERR3980584	12.1711	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Durinskia.s__Durinskia_baltica__400756
206	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Eucampia.s__Eucampia_antarctica__49252	ERR3980584	3.20383	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Eucampia.s__Eucampia_antarctica__49252
207	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Extubocellulus.s__Extubocellulus_spinifer__265572	ERR3980584	0.053763	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Extubocellulus.s__Extubocellulus_spinifer__265572
208	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Fragilariopsis.s__Fragilariopsis_cylindrus__186039	ERR3980584	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Fragilariopsis.s__Fragilariopsis_cylindrus__186039
209	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Fragilariopsis.s__Fragilariopsis_kerguelensis__186038	ERR3980584	0.32466799999999996	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Fragilariopsis.s__Fragilariopsis_kerguelensis__186038
210	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Geminigera.s__Geminigera_cryophila__46947	ERR3980584	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Geminigera.s__Geminigera_cryophila__46947
211	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Geminigera.s__unclassified__46946	ERR3980584	0.0	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Geminigera.s__unclassified__46946
212	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Grammatophora.s__Grammatophora_oceanica__210454	ERR3980584	0.296584	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	g__Grammatophora.s__Grammatophora_oceanica__210454
