	Full_Pathway	Sample_ID	Abundance	Pathway_ID	Pathway_Name	TaxID
112	PWY-1042: glycolysis IV|g__Polarella.s__Polarella_glacialis__89957	SRR8039428	7.30116	PWY-1042	glycolysis IV	g__Polarella.s__Polarella_glacialis__89957
113	PWY-1042: glycolysis IV|g__Prymnesium.s__Prymnesium_parvum__97485	SRR8039428	0.0	PWY-1042	glycolysis IV	g__Prymnesium.s__Prymnesium_parvum__97485
114	PWY-1042: glycolysis IV|g__Prymnesium.s__Prymnesium_polylepis__72548	SRR8039428	0.0	PWY-1042	glycolysis IV	g__Prymnesium.s__Prymnesium_polylepis__72548
115	PWY-1042: glycolysis IV|g__Scrippsiella.s__Scrippsiella_trochoidea__71861	SRR8039428	2.71197	PWY-1042	glycolysis IV	g__Scrippsiella.s__Scrippsiella_trochoidea__71861
116	PWY-1042: glycolysis IV|g__Scyphosphaera.s__Scyphosphaera_apsteinii__418940	SRR8039428	0.0	PWY-1042	glycolysis IV	g__Scyphosphaera.s__Scyphosphaera_apsteinii__418940
117	PWY-1042: glycolysis IV|g__Stephanopyxis.s__Stephanopyxis_turris__515487	SRR8039428	0.0	PWY-1042	glycolysis IV	g__Stephanopyxis.s__Stephanopyxis_turris__515487
118	PWY-1042: glycolysis IV|g__Strombidinopsis.s__Strombidinopsis_sp.__181622	SRR8039428	0.0	PWY-1042	glycolysis IV	g__Strombidinopsis.s__Strombidinopsis_sp.__181622
119	PWY-1042: glycolysis IV|g__Strombidium.s__Strombidium_inclinatum__197538	SRR8039428	5.83172	PWY-1042	glycolysis IV	g__Strombidium.s__Strombidium_inclinatum__197538
120	PWY-1042: glycolysis IV|g__Strombidium.s__Strombidium_rassoulzadegani__1082188	SRR8039428	1.44335	PWY-1042	glycolysis IV	g__Strombidium.s__Strombidium_rassoulzadegani__1082188
121	PWY-1042: glycolysis IV|g__Symbiodinium.s__Symbiodinium_sp.__2950	SRR8039428	0.7705	PWY-1042	glycolysis IV	g__Symbiodinium.s__Symbiodinium_sp.__2950
122	PWY-1042: glycolysis IV|g__Thalassionema.s__Thalassionema_frauenfeldii__186022	SRR8039428	0.0	PWY-1042	glycolysis IV	g__Thalassionema.s__Thalassionema_frauenfeldii__186022
123	PWY-1042: glycolysis IV|g__Togula.s__Togula_jolla__285029	SRR8039428	0.0	PWY-1042	glycolysis IV	g__Togula.s__Togula_jolla__285029
124	PWY-1042: glycolysis IV|g__Trieres.s__Trieres_chinensis__1514140	SRR8039428	0.0	PWY-1042	glycolysis IV	g__Trieres.s__Trieres_chinensis__1514140
125	PWY-1042: glycolysis IV|g__unclassified.s__unclassified__1136790	SRR8039428	0.0	PWY-1042	glycolysis IV	g__unclassified.s__unclassified__1136790
126	PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis	g__Synechococcus.s__Synechococcus_sp_BL107
127	PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
128	PWY-2942: L-lysine biosynthesis III|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-2942	L-lysine biosynthesis III	g__Synechococcus.s__Synechococcus_sp_BL107
129	PWY-2942: L-lysine biosynthesis III|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-2942	L-lysine biosynthesis III	g__Synechococcus.s__Synechococcus_sp_CC9902
130	PWY-3781: aerobic respiration I (cytochrome c)|g__Paracoccus.s__Paracoccus_sp._H4-D09__2812658	SRR8039428	0.0	PWY-3781	aerobic respiration I (cytochrome c)	g__Paracoccus.s__Paracoccus_sp._H4-D09__2812658
131	PWY-5097: L-lysine biosynthesis VI|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-5097	L-lysine biosynthesis VI	g__Synechococcus.s__Synechococcus_sp_BL107
132	PWY-5097: L-lysine biosynthesis VI|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-5097	L-lysine biosynthesis VI	g__Synechococcus.s__Synechococcus_sp_CC9902
133	PWY-5103: L-isoleucine biosynthesis III|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-5103	L-isoleucine biosynthesis III	g__Synechococcus.s__Synechococcus_sp_BL107
134	PWY-5103: L-isoleucine biosynthesis III|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-5103	L-isoleucine biosynthesis III	g__Synechococcus.s__Synechococcus_sp_CC9902
135	PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|g__Alexandrium.s__Alexandrium_andersonii__327968	SRR8039428	0.0	PWY-5136	fatty acid &beta;-oxidation II (plant peroxisome)	g__Alexandrium.s__Alexandrium_andersonii__327968
136	PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|g__Coremiostelium.s__Coremiostelium_polycephalum__142831	SRR8039428	0.0	PWY-5136	fatty acid &beta;-oxidation II (plant peroxisome)	g__Coremiostelium.s__Coremiostelium_polycephalum__142831
137	PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)|g__Scrippsiella.s__Scrippsiella_trochoidea__71861	SRR8039428	0.0	PWY-5136	fatty acid &beta;-oxidation II (plant peroxisome)	g__Scrippsiella.s__Scrippsiella_trochoidea__71861
138	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-5188	tetrapyrrole biosynthesis I (from glutamate)	g__Synechococcus.s__Synechococcus_sp_BL107
139	PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	11.2317	PWY-5188	tetrapyrrole biosynthesis I (from glutamate)	g__Synechococcus.s__Synechococcus_sp_CC9902
140	PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-5189	tetrapyrrole biosynthesis II (from glycine)	g__Synechococcus.s__Synechococcus_sp_BL107
141	PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-5189	tetrapyrrole biosynthesis II (from glycine)	g__Synechococcus.s__Synechococcus_sp_CC9902
142	PWY-5659: GDP-mannose biosynthesis|g__Durinskia.s__Durinskia_baltica__400756	SRR8039428	0.0	PWY-5659	GDP-mannose biosynthesis	g__Durinskia.s__Durinskia_baltica__400756
143	PWY-5659: GDP-mannose biosynthesis|g__Heterocapsa.s__Heterocapsa_rotundata__89963	SRR8039428	0.0	PWY-5659	GDP-mannose biosynthesis	g__Heterocapsa.s__Heterocapsa_rotundata__89963
144	PWY-5659: GDP-mannose biosynthesis|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	SRR8039428	0.228852	PWY-5659	GDP-mannose biosynthesis	g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619
145	PWY-5659: GDP-mannose biosynthesis|g__Ostreococcus.s__Ostreococcus_sp._'lucimarinus'__242159	SRR8039428	0.0	PWY-5659	GDP-mannose biosynthesis	g__Ostreococcus.s__Ostreococcus_sp._'lucimarinus'__242159
146	PWY-5659: GDP-mannose biosynthesis|g__Stephanopyxis.s__Stephanopyxis_turris__515487	SRR8039428	0.0	PWY-5659	GDP-mannose biosynthesis	g__Stephanopyxis.s__Stephanopyxis_turris__515487
147	PWY-5659: GDP-mannose biosynthesis|g__Thalassiosira.s__Thalassiosira_punctigera__265564	SRR8039428	0.0	PWY-5659	GDP-mannose biosynthesis	g__Thalassiosira.s__Thalassiosira_punctigera__265564
148	PWY-5686: UMP biosynthesis I|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-5686	UMP biosynthesis I	g__Synechococcus.s__Synechococcus_sp_BL107
149	PWY-5686: UMP biosynthesis I|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-5686	UMP biosynthesis I	g__Synechococcus.s__Synechococcus_sp_CC9902
150	PWY-5723: Rubisco shunt|g__Odontella.s__Odontella_aurita__265563	SRR8039428	0.184717	PWY-5723	Rubisco shunt	g__Odontella.s__Odontella_aurita__265563
151	PWY-5723: Rubisco shunt|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-5723	Rubisco shunt	g__Synechococcus.s__Synechococcus_sp_BL107
152	PWY-5723: Rubisco shunt|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	34.7953	PWY-5723	Rubisco shunt	g__Synechococcus.s__Synechococcus_sp_CC9902
153	PWY-5873: ubiquinol-7 biosynthesis (late decarboxylation)|g__Bathycoccus.s__Bathycoccus_prasinos__41875	SRR8039428	0.0	PWY-5873	ubiquinol-7 biosynthesis (late decarboxylation)	g__Bathycoccus.s__Bathycoccus_prasinos__41875
154	PWY-5913: partial TCA cycle (obligate autotrophs)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-5913	partial TCA cycle (obligate autotrophs)	g__Synechococcus.s__Synechococcus_sp_BL107
155	PWY-5913: partial TCA cycle (obligate autotrophs)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-5913	partial TCA cycle (obligate autotrophs)	g__Synechococcus.s__Synechococcus_sp_CC9902
156	PWY-5918: superpathway of heme b biosynthesis from glutamate|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-5918	superpathway of heme b biosynthesis from glutamate	g__Synechococcus.s__Synechococcus_sp_BL107
157	PWY-5918: superpathway of heme b biosynthesis from glutamate|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-5918	superpathway of heme b biosynthesis from glutamate	g__Synechococcus.s__Synechococcus_sp_CC9902
158	PWY-5941: glycogen degradation II|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-5941	glycogen degradation II	g__Synechococcus.s__Synechococcus_sp_BL107
159	PWY-5941: glycogen degradation II|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-5941	glycogen degradation II	g__Synechococcus.s__Synechococcus_sp_CC9902
160	PWY-5973: cis-vaccenate biosynthesis|g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801	SRR8039428	0.0	PWY-5973	cis-vaccenate biosynthesis	g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801
161	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772	SRR8039428	0.0	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772
162	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	g__Synechococcus.s__Synechococcus_sp_BL107
163	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	g__Synechococcus.s__Synechococcus_sp_CC9902
164	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772	SRR8039428	0.0	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772
165	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	g__Synechococcus.s__Synechococcus_sp_BL107
166	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	g__Synechococcus.s__Synechococcus_sp_CC9902
167	PWY-6123: inosine-5'-phosphate biosynthesis I|g__Formosa.s__Formosa_sp.__2018467	SRR8039428	0.0	PWY-6123	inosine-5'-phosphate biosynthesis I	g__Formosa.s__Formosa_sp.__2018467
168	PWY-6123: inosine-5'-phosphate biosynthesis I|g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772	SRR8039428	0.0	PWY-6123	inosine-5'-phosphate biosynthesis I	g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772
169	PWY-6123: inosine-5'-phosphate biosynthesis I|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-6123	inosine-5'-phosphate biosynthesis I	g__Synechococcus.s__Synechococcus_sp_BL107
170	PWY-6123: inosine-5'-phosphate biosynthesis I|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-6123	inosine-5'-phosphate biosynthesis I	g__Synechococcus.s__Synechococcus_sp_CC9902
171	PWY-6124: inosine-5'-phosphate biosynthesis II|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-6124	inosine-5'-phosphate biosynthesis II	g__Synechococcus.s__Synechococcus_sp_BL107
172	PWY-6124: inosine-5'-phosphate biosynthesis II|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	9.487	PWY-6124	inosine-5'-phosphate biosynthesis II	g__Synechococcus.s__Synechococcus_sp_CC9902
173	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Durinskia.s__Durinskia_baltica__400756	SRR8039428	0.739678	PWY-6126	superpathway of adenosine nucleotides de novo biosynthesis II	g__Durinskia.s__Durinskia_baltica__400756
174	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619	SRR8039428	0.0	PWY-6126	superpathway of adenosine nucleotides de novo biosynthesis II	g__Kryptoperidinium.s__Kryptoperidinium_foliaceum__160619
175	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Togula.s__Togula_jolla__285029	SRR8039428	0.0	PWY-6126	superpathway of adenosine nucleotides de novo biosynthesis II	g__Togula.s__Togula_jolla__285029
176	PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-6163	chorismate biosynthesis from 3-dehydroquinate	g__Synechococcus.s__Synechococcus_sp_BL107
177	PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-6163	chorismate biosynthesis from 3-dehydroquinate	g__Synechococcus.s__Synechococcus_sp_CC9902
178	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772	SRR8039428	0.0	PWY-6277	superpathway of 5-aminoimidazole ribonucleotide biosynthesis	g__Synechococcus.s__Synechococcus_sp._BS30m-G31__2781772
179	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-6277	superpathway of 5-aminoimidazole ribonucleotide biosynthesis	g__Synechococcus.s__Synechococcus_sp_BL107
180	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-6277	superpathway of 5-aminoimidazole ribonucleotide biosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
181	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Ammonia.s__Ammonia_sp.__43993	SRR8039428	11.1833	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Ammonia.s__Ammonia_sp.__43993
182	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Astrosyne.s__Astrosyne_radiata__1158023	SRR8039428	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Astrosyne.s__Astrosyne_radiata__1158023
183	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Chattonella.s__Chattonella_subsalsa__44440	SRR8039428	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Chattonella.s__Chattonella_subsalsa__44440
184	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Coremiostelium.s__Coremiostelium_polycephalum__142831	SRR8039428	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Coremiostelium.s__Coremiostelium_polycephalum__142831
185	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Hydrurus.s__Hydrurus_foetidus__2996	SRR8039428	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Hydrurus.s__Hydrurus_foetidus__2996
186	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Mallomonas.s__Mallomonas_sp.__2003107	SRR8039428	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Mallomonas.s__Mallomonas_sp.__2003107
187	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Microchloropsis.s__Microchloropsis_salina__1027361	SRR8039428	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Microchloropsis.s__Microchloropsis_salina__1027361
188	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Partenskyella.s__Partenskyella_glossopodia__552666	SRR8039428	0.0	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Partenskyella.s__Partenskyella_glossopodia__552666
189	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Schmidingerella.s__Schmidingerella_taraikaensis__626734	SRR8039428	12.3811	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Schmidingerella.s__Schmidingerella_taraikaensis__626734
190	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Strombidinopsis.s__Strombidinopsis_sp.__181622	SRR8039428	7.4696	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Strombidinopsis.s__Strombidinopsis_sp.__181622
191	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Strombidium.s__Strombidium_inclinatum__197538	SRR8039428	7.39078	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Strombidium.s__Strombidium_inclinatum__197538
192	PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)|g__Strombidium.s__Strombidium_rassoulzadegani__1082188	SRR8039428	4.36121	PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	g__Strombidium.s__Strombidium_rassoulzadegani__1082188
193	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-6385	peptidoglycan biosynthesis III (mycobacteria)	g__Synechococcus.s__Synechococcus_sp_BL107
194	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-6385	peptidoglycan biosynthesis III (mycobacteria)	g__Synechococcus.s__Synechococcus_sp_CC9902
195	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-6387	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	g__Synechococcus.s__Synechococcus_sp_BL107
196	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-6387	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	g__Synechococcus.s__Synechococcus_sp_CC9902
197	PWY-6609: adenine and adenosine salvage III|g__Eurytemora.s__Eurytemora_affinis__88015	SRR8039428	0.0	PWY-6609	adenine and adenosine salvage III	g__Eurytemora.s__Eurytemora_affinis__88015
198	PWY-6609: adenine and adenosine salvage III|g__unclassified.s__unclassified__72037	SRR8039428	0.0	PWY-6609	adenine and adenosine salvage III	g__unclassified.s__unclassified__72037
199	PWY-6628: superpathway of L-phenylalanine biosynthesis|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-6628	superpathway of L-phenylalanine biosynthesis	g__Synechococcus.s__Synechococcus_sp_BL107
200	PWY-6628: superpathway of L-phenylalanine biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-6628	superpathway of L-phenylalanine biosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
201	PWY-6630: superpathway of L-tyrosine biosynthesis|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-6630	superpathway of L-tyrosine biosynthesis	g__Synechococcus.s__Synechococcus_sp_BL107
202	PWY-6630: superpathway of L-tyrosine biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-6630	superpathway of L-tyrosine biosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
203	PWY-6700: queuosine biosynthesis I (de novo)|g__Formosa.s__Formosa_sp.__2018467	SRR8039428	8.14721	PWY-6700	queuosine biosynthesis I (de novo)	g__Formosa.s__Formosa_sp.__2018467
204	PWY-6700: queuosine biosynthesis I (de novo)|g__Pseudomonas.s__Pseudomonas_fluorescens_group	SRR8039428	0.0	PWY-6700	queuosine biosynthesis I (de novo)	g__Pseudomonas.s__Pseudomonas_fluorescens_group
205	PWY-6700: queuosine biosynthesis I (de novo)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-6700	queuosine biosynthesis I (de novo)	g__Synechococcus.s__Synechococcus_sp_BL107
206	PWY-6700: queuosine biosynthesis I (de novo)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-6700	queuosine biosynthesis I (de novo)	g__Synechococcus.s__Synechococcus_sp_CC9902
207	PWY-6703: preQ0 biosynthesis|g__Pseudomonas.s__Pseudomonas_simiae__321846	SRR8039428	0.0	PWY-6703	preQ0 biosynthesis	g__Pseudomonas.s__Pseudomonas_simiae__321846
208	PWY-6703: preQ0 biosynthesis|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-6703	preQ0 biosynthesis	g__Synechococcus.s__Synechococcus_sp_BL107
209	PWY-6703: preQ0 biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-6703	preQ0 biosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
210	PWY-6823: molybdopterin biosynthesis|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-6823	molybdopterin biosynthesis	g__Synechococcus.s__Synechococcus_sp_BL107
211	PWY-6823: molybdopterin biosynthesis|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-6823	molybdopterin biosynthesis	g__Synechococcus.s__Synechococcus_sp_CC9902
212	PWY-7159: 3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)|g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801	SRR8039428	0.0	PWY-7159	3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)	g__Prochlorococcus.s__Prochlorococcus_sp_MIT_0801
213	PWY-7159: 3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-7159	3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)	g__Synechococcus.s__Synechococcus_sp_BL107
214	PWY-7159: 3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-7159	3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)	g__Synechococcus.s__Synechococcus_sp_CC9902
215	PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Synechococcus.s__Synechococcus_sp_BL107	SRR8039428	0.0	PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	g__Synechococcus.s__Synechococcus_sp_BL107
216	PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Synechococcus.s__Synechococcus_sp_CC9902	SRR8039428	0.0	PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	g__Synechococcus.s__Synechococcus_sp_CC9902
217	PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Amphidinium.s__Amphidinium_carterae__2961	SRR8039428	0.0	PWY-7208	superpathway of pyrimidine nucleobases salvage	g__Amphidinium.s__Amphidinium_carterae__2961
